Peter J Bentley,cs.ucl.ac.uk,University College London,Soo Ling Lim##Jonathan Wakefield##Jon Timmis##David Basanta##Elizabeth A. Holm##Navneet Bhalla##Supiya (Ujjin) Charoensiriwath##David Corne##Uwe Aickelin##Hooman Shayani##Julie Greensmith##Miguel Coimbra##Andy Tyrrell##Fuyuki Ishikawa##Steve Cayzer##Jamie Twycross##vincenzo cutello##Ehud Schlessinger##Arturo Araujo##Peter Meltzer,artificial_immune_systems##genetic_algorithms##robots##evolutionary_algorithms##simulation
Katia Denise Saraiva Bresciani,fmva.unesp.br,nan,A. F. T. Amarante##Gilson Hélio Toniollo##Solange M. Gennari##Elisa San Martin Mouriz Savani##Mary Marcondes##SIMONE BALDINI LUCHEIS##Hilda FJ Pena##Jose Luiz Laus##Reinaldo José da Silva##Professor Associado Cecílio Viega So...,epidemiologia_e_controle_de_enfermidades_parasit%C3%A1rias_dos_animais
Rafael Capilla,urjc.es,Rey Juan Carlos University,Jan Bosch##Paris Avgeriou##M. Ali Babar##Antony Tang##Philippe Kruchten##Mike Hinchey##Uwe Zdun##Patricia Lago##Anton Jansen##Pablo Trinidad##Davide Falessi##Claudia Raibulet##Antonio Ruiz Cortés##Raffaela Mirandola##Kyo Kang##patrizia scandurra##Salva Trujillo##Lionel Briand##Huy Tran##Jochen Küster,software_architecture##software_evolution##software_product_line_engineering##software_variability
Fábio Cappabianco,unifesp.br,Universidade Federal de São Paulo,Falcao A.X.##Paulo A. V. Miranda##Jaime S Ide##CLARISSA LIN YASUDA##Leonardo Marques Rocha##J.K.Udupa##João Paulo Papa##Felipe P. G. Bergo##Fernando Cendes##Alexandre Levada##Rodrigo Yuji Mizobe Nakamura##Edgar Julian Paredes-Gamero##Lucy Choque Mansilla##Guido Araujo,computer_vision##biomedical_imaging##image_analysis##image_processing
Alexander R. Fabbri,salesforce.com,nan,Dragomir Radev##Irene Li##Rui Zhang##Smaranda Muresan##Caiming Xiong##Jungo Kasai##Tao Yu##Wojciech Kryściński,text_summarization##natural_language_processing
Barbara Wildemuth,unc.edu,University of North Carolina at Chapel Hill,nan,information_behaviors_and_practices
sandra slaughter,scheller.gatech.edu,Georgia Institute of Technology,Chris F. Kemerer##Donald Harter##IL-Horn Hann##M.S. Krishnan##Jim Herbsleb##Robert E. Kraut##Damien Joseph##Richard Baskerville##Balasubramaniam Ramesh##Waifong Boh##Pär J. Ågerfalk##Brian Fitzgerald##Nishtha Langer##Audris Mockus##Kok-Yee Ng##Chris Forman##Gregory D. Moody##Ravi Bapna##E. Ilana Diamant PhD,software_costs##software_engineering##project_management##open_source_software
Manuel Kolp,uclouvain.be,University of Louvain,Yves Wautelet##John Mylopoulos##Paolo Giorgini##Jaelson  Castro##Samedi Heng##Jean Vanderdonckt##Stephan Poelmans##Brian Henderson-Sellers##Ivan Jureta##Loris Penserini##Haralambos Mouratidis##Eric Yu##Alessandro Garcia##Anna Perini##Marco Pistore##Sjaak Brinkkemper##Lin Liu (刘璘)##Christophe Schinckus##Ariel Fuxman##Luca Spalazzi,agile_and_software_engineering##it_and_data_management##requirements_engineering##multi_agent_systems##information_systems
Maged N. Kamel Boulos,mail.sysu.edu.cn,nan,Steve Wheeler##Ray Jones##Inocencio Daniel Maramba##Abdul Roudsari##Robert Dellavalle##Dean Giustini##John G. Breslin##Carlos Tavares##ER Burtner##David N Crowley##Bernd Resch##Athanasios Anastasiou##Chante Karimkhani##Gearóid ÓLaighin##Angelo Martins##Artur Rocha##John Nelson##Gunho Sohn##Antonio Sanfilippo##Courtney (Court) Corley,public_health_informatics##health_geomatics_gis##social_media_in_health##telehealthcare##medical_health_informatics
Tanuja Ganu,microsoft.com,nan,Deva P. Seetharam##Shivkumar Kalyanaraman##Rajesh Kunnath##Dipanjan Chakraborty##George Thanos##Sunil Ghai,artificial_intelligence##smart_grid##optimization
Israel Cruz Vega,inaoep.mx,Instituto Nacional de Astrofísica Óptica y Electrónica,José de Jesús Rangel-Magdaleno##Juan Manuel Ramirez-Cortes##Hayde Peregrina-Barreto##Jose Martinez-Carranza##Hugo Jair Escalante##Pilar Gómez-Gil##Roberto Morales Caporal##Esteban Tlelo-Cuautle##Carlos Morales-Perez##Omar Guillén Fernández##L. Oyuki Rojas-Perez##Wen Yu##O. sandre hernandez##Jesus A. Gonzalez##Alejandro Rosales-Pérez##Carlos A Reyes-Garcia##Leopoldo Altamirano Robles##Mauricio A. García Limón,biomedicine_applications##artificial_intelligence##automatic_control##chaotic_prediction##drone%27s_control
R. Manmatha,cs.umass.edu,nan,Victor Lavrenko##Alex Smola##James Allan##I. Zeki Yalniz##C. V. Jawahar##Chao-Yuan Wu##W. Bruce Croft##Horst Bunke##Brian Neil Levine##Donald Metzler##Tingxin Yan##Deepak Ganesan##Andrew McCallum##David A. Smith##Venu Govindaraju,computer_vision##document_analysis##information_retrieval##multimedia##pattern_recognition
Pablo Urcola,bitbrain.es,nan,Luis Montano##Mayte Lázaro##Jose A. Castellanos##Luis Riazuelo##Tom Duckett##Grzegorz Cielniak,robotics##cooperative_navigation
Andrea Pennisi,allianz.be,nan,Luca Iocchi##Daniele Nardi##Antonio Facchiano##Fabio Previtali##Andrea Vitaletti##Francesco Ficarola##Esra Erdem##Mayte Lázaro##Claudio Roberto Gaz,artificial_intelligence##computer_vision##deep_learning##machine_vision##image_segmentation
Tilo Kircher,staff.uni-marburg.de,University of Marburg,Benjamin Straube##Volker Arolt##Hans-Ulrich Wittchen##Nadim Joni Shah##Univ.-Prof. Dr. Alexander L. Gerlach##Alfons Hamm##Sören Krach##Tony Stoecker##Udo Dannlowski##Michael Brammer##Georg W. Alpers##Andrew T. Gloster##Jan Richter##Andreas Reif##Thomas Fydrich##Kerstin Konrad##Susanne Weis##Stephanie Witt##Steve C R Williams##Nina Romanczuk-Seiferth OR Nina Se...,nan
Alexei Lapouchnian,cs.toronto.edu,University of Toronto,nan,ai_in_the_enterprise##self_adaptive_systems##business_process_modeling##requirements_engineering
Hsin-Hsiung Huang,ucf.edu,University of Central Florida,Jie Yang##Chenglong Yu##Troy Hernandez##Wingyan Chung##Tu Xu##Yi-Ren Yeh##Zheyuan Zhu##Cantor rm##Erin Edward Austin##Ake T. Lu,statistics
Christophe Schinckus,ufv.ca,nan,nan,finance
Manuel Montes-y-Gómez,inaoep.mx,nan,Luis Villaseñor Pineda##Hugo Jair Escalante##Paolo Rosso##Aurelio Lopez-Lopez##Thamar Solorio##Luis Enrique Sucar##Fabio Gonzalez##Adrián Pastor López-Monroy##Alexander Gelbukh##Esaú Villatoro Tello##Rafael Guzman Cabrera##Eduardo Morales##Marcelo Luis Errecalde##Rosa M. Ortega-Mendoza##Jesus A. Gonzalez##Upendra Sapkota##Luis C Gonzalez##donato hernández fusilier##RITA MARINA ACEVES PEREZ##Francisco Rangel,text_mining##information_retrieval##natural_language_processing
Suranjan Chakraborty,towson.edu,Towson university,Suprateek Sarker##Sutirtha Chatterjee##Saonee Sarker##Josh Dehlinger##Gregory D. Moody##Prof. Paul Benjamin Lowry##Kent Marett##Ryan Timothy Wright##K. Asli Basoglu##Christoph Rosenkranz##sudhanshu Rai##Joseph S. Valacich##Patriya Tansuhaj##Siddharth Kaza##amitava bagchi,information_systems
David A. Bader,njit.edu,New Jersey Institute of Technology,Kamesh Madduri##Jason Riedy##Bernard M.E. Moret##Henning Meyerhenke##Oded Green##Guojing Cong##John R. Gilbert##Jeremy Kepner##Zhihui Du##Jonathan W. Berry##Timothy G Mattson##Peter Sanders##Srinivas Aluru##Tandy Warnow##Aydın Buluç##Vipin Sachdeva##Seunghwa Kang##John Feo##Adam McLaughlin##Dorothea Wagner,artificial_intelligence##cybersecurity##high_performance_computing##computational_genomics##massive_scale_analytics
Ming-Zhe Dai | 戴明哲,csu.edu.cn,Central South University,Chengxi Zhang (张承玺)##Feng Xiao##mingzhen gui##Choon Ki Ahn##Yulong Huang##Yu Jiang##Yi Jiang | 姜艺##Chong Li##Yilong Zhu##Ming Liu##Yu Lu（陆宇）##Weiming Fu##Jin Wu##BING XIAO##Jihe Wang,spacecraft_control##group_intelligence##multi_agent_systems
Alexander Voss,st-andrews.ac.uk,University of St Andrews,nan,participatory_design##adoption_of_technologies##data_big_and_small##human_rights##software_engineering
Ralf Krampe,kuleuven.be,University of Leuven,K Anders Ericsson##Reinhold Kliegl##ulrich mayr##Ralf Engbert##Stephan Swinnen##Neil Charness##Mihalis Doumas##Paul B. Baltes##Jürgen Kurths##Krista Overvliet##Johan Wagemans##Lixia Yang##Michael Rosenblum##Nieuwboer A##Matthieu P. Boisgontier##Dirk Vorberg##Markus Abel##Annette Witt##alexey zaikin##Nicole Wenderoth,developmental_cognitive_neuroscience
Eduardo Morales,inaoep.mx,INAOE,Luis Enrique Sucar##Hugo Jair Escalante##Jesus A. Gonzalez##Pablo Hernandez-Leal##Luis Villaseñor Pineda##Manuel Montes-y-Gómez##JB Hernandez-Zaragoza##Aurelio Lopez-Lopez##Pablo H. Ibargüengoytia,robotics##artificial_intelligence
Jane Huffman Hayes,cs.uky.edu,University of Kentucky,nan,nan
Carles Sierra,iiia.csic.es,nan,Juan Antonio Rodriguez Aguilar##Nick Jennings##Jordi Sabater-Mir##Lluis Godo##Pablo Noriega##Ramon Lopez de Mantaras##Marc Esteva##Nardine Osman##Michael Wooldridge##Josep LLuis Arcos##Simeon SIMOFF##Wamberto Vasconcelos##Anton Bogdanovych##Marco Schorlemmer##Sarvapali D. (Gopal) Ramchurn##Mark d'Inverno##Fausto Giunchiglia##Wiebe van der Hoek##Alessio R Lomuscio##Thomas Ågotnes,artificial_intelligence
Pablo Hernandez-Leal,borealisai.com,nan,Matthew E. Taylor##Luis Enrique Sucar##Bilal Kartal##Enrique Munoz de Cote##Eduardo Morales##Michael Kaisers##Oscar Mayora##Alban Maxhuni PhD##Jesus A. Gonzalez##Orihuela-Espina Felipe##Tim Baarslag##Chao Gao##Fernando Lezama##Joao Soares##Tiago Pinto##Concha Bielza##Felipe Leno da Silva (Leno)##Benjamin Rosman##Pablo H. Ibarguengoytia##Jesús Ariel Carrasco Ochoa,reinforcement_learning##artificial_intelligence##intelligent_agents
Geoffrey G. Xie,nps.edu,Naval Postgraduate School,Robert Beverly,tactical_networks##computer_networks##routing##network_management
Dr. Djamel KHADRAOUI,list.lu,nan,Christophe Feltus##Benjamin Gâteau##Eric Dubois##Martinet P.##Marcin Seredynski##Gérald Arnould##Jocelyn Aubert##olivier boissier##Haralambos Mouratidis##Pascal Bouvry##Wassila AGGOUNE-MTALAA##Cédric Bonhomme##Lounis Adouane##Damien NICOLAS##Paulo Simoes##Krzysztof Szczypiorski##Filipe Caldeira##Juha Röning##Bernabe Dorronsoro##Juan Carlos Burguillo-Rial,optimisation##system_control##autonomous_systems##its##security
Joseph Seffi Naor,cs.technion.ac.il,Technion,nan,nan
Tim de Bruin,plumerai.com,nan,Robert Babuska##Jens Kober##Karl Tuyls##Lucian Busoniu##Domagoj Tolic##Ivana Palunko,reinforcement_learning##state_representation_learning##binary_neural_networks
Thomas Eiter,kr.tuwien.ac.at,Vienna University of Technology,Georg Gottlob##Michael Fink##Hans Tompits##Nicola Leone##Wolfgang Faber##Giovambattista Ianni##Thomas Krennwallner##Axel Polleres##Gerhard Brewka##V.S. Subrahmanian##Thomas Lukasiewicz##Minh Dao-Tran##Magdalena Ortiz##Mantas Šimkus##Christoph Redl##Peter Schüller##Diego Calvanese##Antonius Weinzierl##Jürgen Dix##Fatma Ozcan,computational_logic##artificial_intelligence##knowledge_representation##declarative_problem_solving
L. Oyuki Rojas-Perez,inaoep.mx,INAOE,Jose Martinez-Carranza##Aldrich A. Cabrera-Ponce##Israel Cruz Vega##J. Arturo Cocoma-Ortega##Jesús Ariel Carrasco Ochoa##Jose Francisco Martinez Trinidad,robotics##computer_vison
David A. Clifton,eng.ox.ac.uk,University of Oxford,Lionel Tarassenko##Peter Watkinson##Lei Clifton##Tingting Zhu##Gari Clifford##Katherine Niehaus##Timothy M Walker##David Wong##Dani Kiyasseh##Glen Wright Colopy##Daniel J Wilson##steve king##Farah Shamout##C Louise Thwaites##Samaneh Kouchaki##Patrick Thomson##Davide Morelli##Wei Chen##Professor Rob Hope##Zamin Iqbal,clinical_ai##artificial_intelligence##biomedical_signal_processing
Martin Zablocki,informatik.uni-freiburg.de,nan,Georg Lausen##Alexander Schätzle##Thomas Hornung##Sherif Sakr##Io Taxidou##Peter M. Fischer##Roland Zimmermann##Anthony Arrascue##Anas alzogbi,recommender_system##semantic_web##big_data##hadoop
Lei Zhang,umich.edu,University of Michigan,Steve Oney,augmented_reality##human_computer_interaction##virtual_reality
Naga Katta,cs.princeton.edu,Princeton University,nan,datacenters##software_defined_networking##distributed_systems
Anabel Quan-Haase,uwo.ca,Western University,Barry Wellman##Kim Martin##Keith N Hampton##James Witte##Wenhong Chen 陈文泓##Alyson Leigh Young##Lori McCay-Peet##Prof Luke Sloan##Laura Robinson##Victoria L. Rubin##Jeremy Schulz##Gustavo S. Mesch##Timothy M. Hale##Mike Stern##Hiroshi Ono##Joe Cothrel##Michael Haight##Bernie Hogan##Timothy D. Bowman##Stefanie Haustein,internet_studies##social_capital##social_networks##social_media
Leonard Reinecke,uni-mainz.de,University of Mainz,Sabine Trepte##Adrian Meier##Allison Eden##Peter Vorderer##Manfred Beutel##Oliver Quiring##Diana Rieger##Tilo Hartmann##Tobias Dienlin##Matthew Grizzard##Ron Tamborini##Marc Ziegele##Christine E. Meltzer##Robert Lewis##Katharina Knop-Huelss##Nick Bowman (包尼克)##Markus Rohde##Sabine Reich##Keno Juechems##Mary Beth Oliver,communication##media_effects##entertaining_media##online_communication##media_psychology
Rachel L. Neo,osu.edu,Ohio State University,nan,nan
Niels Bjørn-Andersen,cbs.dk,nan,Michel Avital##Richard Watson##Kim Normann Andersen##Thorhildur Hansdottir Jetzek##Helle Zinner Henriksen##Stefan Henningsson##Jonathan Wareham##Suprateek Sarker##Saonee Sarker##Yao-Hua Tan##Helmut Krcmar##Akemi Takeoka Chatfield MBA PhD##M. Lynne Markus##Arvin Sahaym##Liana Razmerita##Ramon O'Callaghan##Roya Gholami##Steve Elliot##Petra Schubert##Stefan Klein,it_strategi##e_commerce##it_governance
Kang G. Shin,umich.edu,University of Michigan,Xin Hu##Jennifer Rexford##Hyoil Kim##Alexander W. Min##Xinyu Zhang##Ming-Syan Chen##Taejoon Park##Kyu-Han Kim##Sung-Ju Lee##Lui Sha##Jaehyuk Choi##Ji-Hoon Yun##Jan Jonsson##Xiaoyun Zhu,cyber_physical_systems##real_time_embedded_systems##security_and_privacy##mobile_and_wireless_computing_and_c##computer_networks
Shyong (Tony) Lam,tc.umn.edu,University of Minnesota,nan,recommender_systems##human_computer_interaction##social_computing##peer_production
Ding Li,pku.edu.cn,Peking University,William G.J. Halfond##kangkook Jee##Jiaping Gui##Shuai Hao##Zhengzhang (Zach) Chen##Junghwan "John" Rhee##Ramesh Govindan##Zhenyu Wu##Xusheng Xiao##Mu Zhang##Mian Wan##Prateek Mittal##Lu-An Tang##Yingjun Lyu##Wajih Ul Hassan##Xiao Yu##Jingchao Ni##Shen Wang##Philip S. Yu##Peng Gao,security##software_engineering
Jie Huang,mae.cuhk.edu.hk,Chinese University of Hong Kong,Professor Zhiyong Chen##F.L. Lewis##Wei Liu##He Cai##Murad Abu-Khalaf##Lu Liu##Wang Dan##Yiguang Hong##Zhong-Ping Jiang##Weiyao Lan##Chen Tianshi##Guoqiang Hu##Yamin Yan##Iven Mareels##David John HILL##Daizhan Cheng##Wei-Hsin Liao##Hongwei Zhang,control_theory_and_applications
Venera Arnaoudova,wsu.edu,Washington State University,Giuliano (Giulio) Antoniol##Yann-Gaël Guéhéneuc##Massimiliano Di Penta##Sarah Fakhoury##Rocco Oliveto##Yuzhan Ma##Foutse Khomh##Sebastiano Panichella##Olusola Adesope##Waleed Abdu Zogaan##Paolo Tonella##Sonia Haiduc##Andrian Marcus##Mehdi Mirakhorli##Surafel Lemma Abebe##Cedric Noiseux##Sk Adnan Hassan##Soumaya Medini##Giovanni Beltrame##Rubén Saborido,program_lexicon##source_code_analysis##program_comprehension##empirical_software_engineering##software_evolution
Yiming Yang,cs.cmu.edu,Carnegie Mellon University,Jaime Carbonell##Quoc V. Le##Hanxiao Liu##Wei-Cheng Chang##Christopher G. Chute##Monica Rogati##Ruslan Salakhutdinov##Fan Li##Zhilin Yang##Guokun Lai##Siddharth Gopal##Yuexin Wu##Eduard Hovy##Barnabas Poczos##Ruochen Xu##Chun-Liang Li##Rayid Ghani##Zhiqing Sun##Abhay Harpale##Abhimanyu Lad,artificial_intelligence##information_retrieval
Jingchao Ni,psu.edu,Pennsylvania State University,Hanghang Tong,artificial_intelligence##bioinformatics##network_analysis##data_mining
Matthias Jarke,dbis.rwth-aachen.de,RWTH Aachen University,nan,requirements_engineering##conceptual_modeling##data_warehouse##information_systems##databases
Chris Forman,cornell.edu,Cornell University,Avi Goldfarb##D.J. Wu##Marco Ceccagnoli##Anindya Ghose##Peng Huang##Ashish Arora##Batia M. Wiesenfeld##Pei-yu Chen##Nishtha Langer##Shane Greenstein,nan
Robert Beverly,nps.edu,Naval Postgraduate School,kc claffy##Arthur W Berger##Matthew Luckie##Steven Bauer##Erik Rye##Mark Allman##Justin P. Rohrer##Geoffrey G. Xie##Simson Garfinkel##Georgios Smaragdakis##Ryan Craven##Jeremy Martin##Joel Young##Zachary N J Peterson##Mark Gondree##Alberto Dainotti##Kévin Vermeulen##Olivier Fourmaux##Rob Jansen##Anja Feldmann,internet_measurement##cybersecurity##network_security
Nachiappan Nagappan,fb.com,Facebook,Thomas Zimmermann##Laurie Williams##Christian Bird##Brendan Murphy##Thomas Ball##Harald Gall##Andrew Begel##Andreas Zeller##David Lo##Prem  Devanbu##Kim Herzig##Pavneet Singh Kochhar##Ayushi Rastogi##Philip Guo##Emerson Murphy-Hill##Eric Wiebe##Jason A Osborne##Miryung Kim##Chetan Bansal##Gail Murphy,software_analytics
Wei Chen,fudan.edu.cn,Fudan University,Matthias RAUTERBERG##Chee-Fai TAN##Jun Hu##Anh-Tuan Nguyen##Christoph Bartneck##Malka N. Halgamuge##Gangxiang (Steven) Shen##Moshe Zukerman##D.Pranantha,wearable_sensors##ambient_intelligence##body_area_networks##health_monitoring
Debbie Denise Reese,cet.edu,nan,John M. Carroll##Mary Beth Rosson##Manuel A. Pérez-Quiñones##Steven McGee##Janice Gobert,instructional_video_game_design_and_embedded_assessment
Upinder Singh Bhalla,ncbs.res.in,National Centre for Biological Sciences,Ravi Iyengar##Subhasis Ray##Sharat J Vayttaden##Jeanette Hellgren Kotaleski##Mikael Djurfeldt##Ashesh K. Dhawale##Ajay Sriram Mathuru##Padraig Gleeson##Naren Ramakrishnan##Mukund Thattai##Daniel Wójcik##Nicolas Le Novere,neural_activity_sequences##systems_biology##computational_neuroscience
Ibrahim Mujhid,rit.edu,nan,nan,nan
Kyriakos G. Vamvoudakis,gatech.edu,Georgia Institute of Technology,F.L. Lewis##Hamidreza Modares##Draguna Vrabie##Joao Hespanha##Aris Kanellopoulos##Yongliang Yang##Warren Dixon##Bahare Kiumarsi##Donald C Wunsch II##Henrique Ferraz##Marcus Johnson##George P. Kontoudis##Shubhendu Bhasin##Rushikesh Kamalapurkar##Mohammed Abouheaf##Robert Babuska##Sofie Haesaert##Wassim M. Haddad##Zhong-Ping Jiang##Bruno Sinopoli,control_theory##cyber_physical_systems##reinforcement_learning
Tuhin Chakrabarty,columbia.edu,Columbia University,Smaranda Muresan##Nanyun (Violet) Peng##Kathleen McKeown##Mona Diab##Xuezhe Ma##Iryna Gurevych##Adam Poliak##Yejin Choi##Vered Shwartz,artificial_intelligence##computational_creativity##commonsense_reasoning##text_generation##natural_language_processing
John Sibert,gwu.edu,George Washington University,nan,nan
Kyle Condiff,umn.edu,University of Minnesota,nan,recommender_systems##human_computer_interaction##computer_science##artificial_intelligence
M. Omair Shafiq,carleton.ca,Carleton University,Ying Ding##Ioan Toma##Lyndon Nixon##Dr. Jacek Kopecký##François Scharffe##Steven Willmott##Elena Simperl##Martin Hepp##Barry Norton,data_modeling##artificial_intelligence##big_data_analytics##health_informatics##cloud_computing
Martin Vechev,inf.ethz.ch,ETH Zurich,Eran Yahav##Veselin Raychev##Timon Gehr##Petar Tsankov##Gagandeep Singh##Pavol Bielik##Markus Püschel##Dana Drachsler-Cohen##Matthew Mirman##Greta Yorsh##Laurent Vanbever##Andrei Marian Dan##Dimitar Dimitrov##David F. Bacon##Vivek Sarkar##Maged M Michael##Manu Sridharan##Raghavan Raman##Michael Kuperstein##Andreas Krause,security##artificial_intelligence##programming_languages
