Suranjan Chakraborty,towson.edu,Towson university,Suprateek Sarker##Sutirtha Chatterjee##Saonee Sarker##Josh Dehlinger##Gregory D. Moody##Prof. Paul Benjamin Lowry##Kent Marett##Ryan Timothy Wright##K. Asli Basoglu##Christoph Rosenkranz##sudhanshu Rai##Joseph S. Valacich##Patriya Tansuhaj##Siddharth Kaza##amitava bagchi,1
David A. Bader,njit.edu,New Jersey Institute of Technology,Kamesh Madduri##Jason Riedy##Bernard M.E. Moret##Henning Meyerhenke##Oded Green##Guojing Cong##John R. Gilbert##Jeremy Kepner##Zhihui Du##Jonathan W. Berry##Timothy G Mattson##Peter Sanders##Srinivas Aluru##Tandy Warnow##Aydın Buluç##Vipin Sachdeva##Seunghwa Kang##John Feo##Adam McLaughlin##Dorothea Wagner,1
Ming-Zhe Dai | 戴明哲,csu.edu.cn,Central South University,Chengxi Zhang (张承玺)##Feng Xiao##mingzhen gui##Choon Ki Ahn##Yulong Huang##Yu Jiang##Yi Jiang | 姜艺##Chong Li##Yilong Zhu##Ming Liu##Yu Lu（陆宇）##Weiming Fu##Jin Wu##BING XIAO##Jihe Wang,1
Alexander Voss,st-andrews.ac.uk,University of St Andrews,nan,1
Ralf Krampe,kuleuven.be,University of Leuven,K Anders Ericsson##Reinhold Kliegl##ulrich mayr##Ralf Engbert##Stephan Swinnen##Neil Charness##Mihalis Doumas##Paul B. Baltes##Jürgen Kurths##Krista Overvliet##Johan Wagemans##Lixia Yang##Michael Rosenblum##Nieuwboer A##Matthieu P. Boisgontier##Dirk Vorberg##Markus Abel##Annette Witt##alexey zaikin##Nicole Wenderoth,1
Eduardo Morales,inaoep.mx,INAOE,Luis Enrique Sucar##Hugo Jair Escalante##Jesus A. Gonzalez##Pablo Hernandez-Leal##Luis Villaseñor Pineda##Manuel Montes-y-Gómez##JB Hernandez-Zaragoza##Aurelio Lopez-Lopez##Pablo H. Ibargüengoytia,1
Jane Huffman Hayes,cs.uky.edu,University of Kentucky,nan,1
Carles Sierra,iiia.csic.es,nan,Juan Antonio Rodriguez Aguilar##Nick Jennings##Jordi Sabater-Mir##Lluis Godo##Pablo Noriega##Ramon Lopez de Mantaras##Marc Esteva##Nardine Osman##Michael Wooldridge##Josep LLuis Arcos##Simeon SIMOFF##Wamberto Vasconcelos##Anton Bogdanovych##Marco Schorlemmer##Sarvapali D. (Gopal) Ramchurn##Mark d'Inverno##Fausto Giunchiglia##Wiebe van der Hoek##Alessio R Lomuscio##Thomas Ågotnes,1
Pablo Hernandez-Leal,borealisai.com,nan,Matthew E. Taylor##Luis Enrique Sucar##Bilal Kartal##Enrique Munoz de Cote##Eduardo Morales##Michael Kaisers##Oscar Mayora##Alban Maxhuni PhD##Jesus A. Gonzalez##Orihuela-Espina Felipe##Tim Baarslag##Chao Gao##Fernando Lezama##Joao Soares##Tiago Pinto##Concha Bielza##Felipe Leno da Silva (Leno)##Benjamin Rosman##Pablo H. Ibarguengoytia##Jesús Ariel Carrasco Ochoa,1
Geoffrey G. Xie,nps.edu,Naval Postgraduate School,Robert Beverly,1
Dr. Djamel KHADRAOUI,list.lu,nan,Christophe Feltus##Benjamin Gâteau##Eric Dubois##Martinet P.##Marcin Seredynski##Gérald Arnould##Jocelyn Aubert##olivier boissier##Haralambos Mouratidis##Pascal Bouvry##Wassila AGGOUNE-MTALAA##Cédric Bonhomme##Lounis Adouane##Damien NICOLAS##Paulo Simoes##Krzysztof Szczypiorski##Filipe Caldeira##Juha Röning##Bernabe Dorronsoro##Juan Carlos Burguillo-Rial,1
Joseph Seffi Naor,cs.technion.ac.il,Technion,nan,1
Tim de Bruin,plumerai.com,nan,Robert Babuska##Jens Kober##Karl Tuyls##Lucian Busoniu##Domagoj Tolic##Ivana Palunko,1
Thomas Eiter,kr.tuwien.ac.at,Vienna University of Technology,Georg Gottlob##Michael Fink##Hans Tompits##Nicola Leone##Wolfgang Faber##Giovambattista Ianni##Thomas Krennwallner##Axel Polleres##Gerhard Brewka##V.S. Subrahmanian##Thomas Lukasiewicz##Minh Dao-Tran##Magdalena Ortiz##Mantas Šimkus##Christoph Redl##Peter Schüller##Diego Calvanese##Antonius Weinzierl##Jürgen Dix##Fatma Ozcan,1
L. Oyuki Rojas-Perez,inaoep.mx,INAOE,Jose Martinez-Carranza##Aldrich A. Cabrera-Ponce##Israel Cruz Vega##J. Arturo Cocoma-Ortega##Jesús Ariel Carrasco Ochoa##Jose Francisco Martinez Trinidad,1
David A. Clifton,eng.ox.ac.uk,University of Oxford,Lionel Tarassenko##Peter Watkinson##Lei Clifton##Tingting Zhu##Gari Clifford##Katherine Niehaus##Timothy M Walker##David Wong##Dani Kiyasseh##Glen Wright Colopy##Daniel J Wilson##steve king##Farah Shamout##C Louise Thwaites##Samaneh Kouchaki##Patrick Thomson##Davide Morelli##Wei Chen##Professor Rob Hope##Zamin Iqbal,1
Martin Zablocki,informatik.uni-freiburg.de,nan,Georg Lausen##Alexander Schätzle##Thomas Hornung##Sherif Sakr##Io Taxidou##Peter M. Fischer##Roland Zimmermann##Anthony Arrascue##Anas alzogbi,1
Lei Zhang,umich.edu,University of Michigan,Steve Oney,1
Naga Katta,cs.princeton.edu,Princeton University,nan,1
Anabel Quan-Haase,uwo.ca,Western University,Barry Wellman##Kim Martin##Keith N Hampton##James Witte##Wenhong Chen 陈文泓##Alyson Leigh Young##Lori McCay-Peet##Prof Luke Sloan##Laura Robinson##Victoria L. Rubin##Jeremy Schulz##Gustavo S. Mesch##Timothy M. Hale##Mike Stern##Hiroshi Ono##Joe Cothrel##Michael Haight##Bernie Hogan##Timothy D. Bowman##Stefanie Haustein,1
Leonard Reinecke,uni-mainz.de,University of Mainz,Sabine Trepte##Adrian Meier##Allison Eden##Peter Vorderer##Manfred Beutel##Oliver Quiring##Diana Rieger##Tilo Hartmann##Tobias Dienlin##Matthew Grizzard##Ron Tamborini##Marc Ziegele##Christine E. Meltzer##Robert Lewis##Katharina Knop-Huelss##Nick Bowman (包尼克)##Markus Rohde##Sabine Reich##Keno Juechems##Mary Beth Oliver,1
Rachel L. Neo,osu.edu,Ohio State University,nan,1
Niels Bjørn-Andersen,cbs.dk,nan,Michel Avital##Richard Watson##Kim Normann Andersen##Thorhildur Hansdottir Jetzek##Helle Zinner Henriksen##Stefan Henningsson##Jonathan Wareham##Suprateek Sarker##Saonee Sarker##Yao-Hua Tan##Helmut Krcmar##Akemi Takeoka Chatfield MBA PhD##M. Lynne Markus##Arvin Sahaym##Liana Razmerita##Ramon O'Callaghan##Roya Gholami##Steve Elliot##Petra Schubert##Stefan Klein,1
Kang G. Shin,umich.edu,University of Michigan,Xin Hu##Jennifer Rexford##Hyoil Kim##Alexander W. Min##Xinyu Zhang##Ming-Syan Chen##Taejoon Park##Kyu-Han Kim##Sung-Ju Lee##Lui Sha##Jaehyuk Choi##Ji-Hoon Yun##Jan Jonsson##Xiaoyun Zhu,1
Shyong (Tony) Lam,tc.umn.edu,University of Minnesota,nan,1
Ding Li,pku.edu.cn,Peking University,William G.J. Halfond##kangkook Jee##Jiaping Gui##Shuai Hao##Zhengzhang (Zach) Chen##Junghwan "John" Rhee##Ramesh Govindan##Zhenyu Wu##Xusheng Xiao##Mu Zhang##Mian Wan##Prateek Mittal##Lu-An Tang##Yingjun Lyu##Wajih Ul Hassan##Xiao Yu##Jingchao Ni##Shen Wang##Philip S. Yu##Peng Gao,1
Jie Huang,mae.cuhk.edu.hk,Chinese University of Hong Kong,Professor Zhiyong Chen##F.L. Lewis##Wei Liu##He Cai##Murad Abu-Khalaf##Lu Liu##Wang Dan##Yiguang Hong##Zhong-Ping Jiang##Weiyao Lan##Chen Tianshi##Guoqiang Hu##Yamin Yan##Iven Mareels##David John HILL##Daizhan Cheng##Wei-Hsin Liao##Hongwei Zhang,1
Venera Arnaoudova,wsu.edu,Washington State University,Giuliano (Giulio) Antoniol##Yann-Gaël Guéhéneuc##Massimiliano Di Penta##Sarah Fakhoury##Rocco Oliveto##Yuzhan Ma##Foutse Khomh##Sebastiano Panichella##Olusola Adesope##Waleed Abdu Zogaan##Paolo Tonella##Sonia Haiduc##Andrian Marcus##Mehdi Mirakhorli##Surafel Lemma Abebe##Cedric Noiseux##Sk Adnan Hassan##Soumaya Medini##Giovanni Beltrame##Rubén Saborido,1
Yiming Yang,cs.cmu.edu,Carnegie Mellon University,Jaime Carbonell##Quoc V. Le##Hanxiao Liu##Wei-Cheng Chang##Christopher G. Chute##Monica Rogati##Ruslan Salakhutdinov##Fan Li##Zhilin Yang##Guokun Lai##Siddharth Gopal##Yuexin Wu##Eduard Hovy##Barnabas Poczos##Ruochen Xu##Chun-Liang Li##Rayid Ghani##Zhiqing Sun##Abhay Harpale##Abhimanyu Lad,1
Jingchao Ni,psu.edu,Pennsylvania State University,Hanghang Tong,1
Matthias Jarke,dbis.rwth-aachen.de,RWTH Aachen University,nan,1
Chris Forman,cornell.edu,Cornell University,Avi Goldfarb##D.J. Wu##Marco Ceccagnoli##Anindya Ghose##Peng Huang##Ashish Arora##Batia M. Wiesenfeld##Pei-yu Chen##Nishtha Langer##Shane Greenstein,1
Robert Beverly,nps.edu,Naval Postgraduate School,kc claffy##Arthur W Berger##Matthew Luckie##Steven Bauer##Erik Rye##Mark Allman##Justin P. Rohrer##Geoffrey G. Xie##Simson Garfinkel##Georgios Smaragdakis##Ryan Craven##Jeremy Martin##Joel Young##Zachary N J Peterson##Mark Gondree##Alberto Dainotti##Kévin Vermeulen##Olivier Fourmaux##Rob Jansen##Anja Feldmann,1
Nachiappan Nagappan,fb.com,Facebook,Thomas Zimmermann##Laurie Williams##Christian Bird##Brendan Murphy##Thomas Ball##Harald Gall##Andrew Begel##Andreas Zeller##David Lo##Prem  Devanbu##Kim Herzig##Pavneet Singh Kochhar##Ayushi Rastogi##Philip Guo##Emerson Murphy-Hill##Eric Wiebe##Jason A Osborne##Miryung Kim##Chetan Bansal##Gail Murphy,1
Wei Chen,fudan.edu.cn,Fudan University,Matthias RAUTERBERG##Chee-Fai TAN##Jun Hu##Anh-Tuan Nguyen##Christoph Bartneck##Malka N. Halgamuge##Gangxiang (Steven) Shen##Moshe Zukerman##D.Pranantha,1
Debbie Denise Reese,cet.edu,nan,John M. Carroll##Mary Beth Rosson##Manuel A. Pérez-Quiñones##Steven McGee##Janice Gobert,1
Upinder Singh Bhalla,ncbs.res.in,National Centre for Biological Sciences,Ravi Iyengar##Subhasis Ray##Sharat J Vayttaden##Jeanette Hellgren Kotaleski##Mikael Djurfeldt##Ashesh K. Dhawale##Ajay Sriram Mathuru##Padraig Gleeson##Naren Ramakrishnan##Mukund Thattai##Daniel Wójcik##Nicolas Le Novere,1
Ibrahim Mujhid,rit.edu,nan,nan,1
Kyriakos G. Vamvoudakis,gatech.edu,Georgia Institute of Technology,F.L. Lewis##Hamidreza Modares##Draguna Vrabie##Joao Hespanha##Aris Kanellopoulos##Yongliang Yang##Warren Dixon##Bahare Kiumarsi##Donald C Wunsch II##Henrique Ferraz##Marcus Johnson##George P. Kontoudis##Shubhendu Bhasin##Rushikesh Kamalapurkar##Mohammed Abouheaf##Robert Babuska##Sofie Haesaert##Wassim M. Haddad##Zhong-Ping Jiang##Bruno Sinopoli,1
Tuhin Chakrabarty,columbia.edu,Columbia University,Smaranda Muresan##Nanyun (Violet) Peng##Kathleen McKeown##Mona Diab##Xuezhe Ma##Iryna Gurevych##Adam Poliak##Yejin Choi##Vered Shwartz,1
John Sibert,gwu.edu,George Washington University,nan,1
Kyle Condiff,umn.edu,University of Minnesota,nan,1
M. Omair Shafiq,carleton.ca,Carleton University,Ying Ding##Ioan Toma##Lyndon Nixon##Dr. Jacek Kopecký##François Scharffe##Steven Willmott##Elena Simperl##Martin Hepp##Barry Norton,1
Martin Vechev,inf.ethz.ch,ETH Zurich,Eran Yahav##Veselin Raychev##Timon Gehr##Petar Tsankov##Gagandeep Singh##Pavol Bielik##Markus Püschel##Dana Drachsler-Cohen##Matthew Mirman##Greta Yorsh##Laurent Vanbever##Andrei Marian Dan##Dimitar Dimitrov##David F. Bacon##Vivek Sarkar##Maged M Michael##Manu Sridharan##Raghavan Raman##Michael Kuperstein##Andreas Krause,1
Nina Romanczuk-Seiferth OR Nina Seiferth OR Nina Yvonne Seiferth,charite.de,Charité Berlin,nan,1
Darrel Francis,imperial.ac.uk,Imperial College London,Alun Hughes##Andrew J Stewart Coats##Matthew Shun-Shin##James P Howard##Graham D Cole##Christopher M Cook##Judith Finegold##Gerhard-Paul Diller##Nicolas Foin##Jazmin Aguado-Sierra##Richard Jabbour##Peter Sever##Massoud Zolgharni##Wei Li##Alessandro Capucci##Alberto Giannoni##George Giannakoulas##Michael Mielewczik##thanos athanasiou##Stephen Richard Underwood,1
Siomar de Castro Soares,uftm.edu.br,Universidade Federal do Triângulo Mineiro,Vasco Ariston de Carvalho Azevedo##Artur Luiz da Costa da Silva##Rommel Ramos##Debmalya Barh##Henrique César Pereira Figueiredo##Sandeep Tiwari##Anderson Santos##Maria Paula Cruz Schneider##Ana Luíza de Mattos Guaraldi##Raphael Hirata Junior##Flavia Figueira Aburjaile##Ulisses de Padua Pereira##Leandro Benevides##Preetam Ghosh##Adonney Allan de Oliveira Veras##Jan Baumbach##Letícia de Castro Oliveira##Edson Luiz Folador##Luis G C Pacheco##Dave Ussery,1
Arienne Ferchaud,fsu.edu,Florida State University,Jenna Grzeslo##Stephanie Orme Ph.D.##Mary Beth Oliver##Erica Bailey##Chun Yang##Meghan Sanders##Jonathan Cohen##Yan Huang##bingjie liu 刘冰洁##Lewen Wei##Minjie Li,1
Duen Horng Chau,gatech.edu,Georgia Institute of Technology,Christos Faloutsos##Minsuk Kahng##Fred Hohman##Hanghang Tong##Shang-Tse Chen##Robert Pienta##Acar Tamersoy##U Kang##Nilaksh Das##Brad A. Myers##Haekyu Park##Aniket Kittur##Jason Hong##Leman Akoglu##Jilles Vreeken##Tina Eliassi-Rad##Shamkant B Navathe##Li Chen##Alex Endert##Zijie Jay Wang,1
Liyanage C De Silva (LC De Silva),ubd.edu.bn,Universiti Brunei Darussalam,Mohamad Iskandar Petra##Professor Ruili Wang##Kiyoharu Aizawa##Vadakkepat Prahlad##Jagabondhu Hazra##Shivkumar Kalyanaraman##Tanuja Ganu##Dr. Amal Punchihewa##Saiful A Husain##Deva P. Seetharam##Tianming Hu##Senaka Amarakeerthi##Sathyajith Mathew##Abdolhossein Sarrafzadeh##Kui Jia (贾奎),1
David W. McDonald,u.washington.edu,University of Washington,Sunny Consolvo##James Landay##Mark Ackerman##Wanda Pratt##Predrag Klasnja##Andrea L. (Civan) Hartzler##M Zachry##Anthony LaMarca##Bill Schilit##Travis Kriplean##Ivan Beschastnikh##John H Gennari##Tammy Toscos##Loren Terveen##Jina Huh (Huh-Yoo)##Jon Froehlich##Albert Park##Chunhua Weng##Brian Amento##William Griswold,1
Peter Gleick,pacinst.org,nan,Heather Cooley##N LeRoy Poff##Jill Baron##Robert B. Jackson##Paul L. Angermeier##Jane Lubchenco##Kenneth Strzepek##Paul Kirshen##Michael Kiparsky##Veena Srinivasan##Christopher B. Field##Lambin Eric F.##Diana Liverman##Erle C. Ellis##Jaia Syvitski##Edwin P. Maurer##J. S. Famiglietti##Dennis P Lettenmaier##Taikan OKI##Charles J. Vörösmarty,1
Debmalya Barh,ufmg.br,UFMG,Vasco Ariston de Carvalho Azevedo##Preetam Ghosh##Artur Luiz da Costa da Silva##Marlene Oscar-Berman##Siomar de Castro Soares##Rommel Ramos##Dr. Ranjith Kumavath##Thomas A. Simpatico MD##Syed Babar Jamal##Henrique César Pereira Figueiredo##Neha Jain##Amarendra Narayan Misra##Amjad Ali##Vinicius Augusto Carvalho de Abreu##Dr. Vasudeo Pandharinath Zambare##Rafaela Salgado Ferreira##Eudes Guilherme Vieira Barbosa##Ulisses de Padua Pereira##Diego Mariano##Maria Paula Cruz Schneider,1
Stacey Lynn Harper,oregonstate.edu,Oregon State University,nan,1
Horst Bunke,iam.unibe.ch,University of Bern,Andreas Fischer##Volkmar Frinken##Mark Last##Kevin W. Bowyer##Janos Csirik##Dmitry Goldgof,1
Heather Cooley,pacinst.org,nan,Peter Gleick##Charuleka Varadharajan##William Stringfellow##Jeremy K Domen##Mary Kay Camarillo##Newsha K Ajami##Jens Birkholzer##Veena Srinivasan##Margaret Torn##William J Riley##David G. Groves##Turner A J##Joanne Chong##Marc Fischer##Laura Feinstein,1
Antonio Perianes-Rodríguez (ORCID ID: 0000-0002-1188-3481),uc3m.es,Universidad Carlos III de Madrid,Félix de Moya Anegón##Javier Ruiz-Castillo##Zaida Chinchilla-Rodríguez##Nees Jan van Eck##Michael M Hopkins##Paul Nightingale##Ismael Rafols##Sandra Miguel##Benjamín Vargas-Quesada##Pedro Albarran##Jarno Hoekman##Josh Siepel##Vicente Pablo Guerrero Bote##Elena Corera-Álvarez##Pablo Lara-Navarra##MARIA ADELINA CODINA-CANET##Rodrigo Costas##Begoña Gros,1
Mark d'Inverno,gold.ac.uk,Goldsmiths University of London,Michael Luck##Matthew Yee-King##Carles Sierra##Jon McCormack##Pablo Noriega##Michael Wooldridge##Jane Prophet##Nardine Osman##Dave de Jonge##Mark Sandler##harko verhagen##Leila Amgoud##Chris Preist##Michael Schroeder##Michael O. Jewell##Julian Padget##Roberto Confalonieri##Michael Fisher##Nathan Griffiths##Michael A. Casey,1
Cedric Noiseux,crim.ca,nan,nan,1
Guido Araujo,ic.unicamp.br,nan,Rodolfo Azevedo##Sandro Rigo##Sharad Malik##Edson Borin##Alexandro Baldassin##Edna Barros##J Nelson Amaral##mario cortes##Ricardo Pannain##Cristiano Coelho de Araujo##Guilherme Ottoni##Cid Carvalho de Souza##Elmar Uwe Kurt Melcher##Fernando Magno Quintão Pereira##Bruno Albertini##Juan Salamanca##Leandro Zanotto,1
Xiaomo Liu,jpmchase.com,nan,Armineh Nourbakhsh##Sameena Shah##Quanzhi Li##Rui  Fang##Alan Wang 王刚##Weiguo Fan Patrick Fan##Aditya Johri##Grace Bang##Chong Wang##Zhiqiang Ma##Azadeh Nematzadeh##Xin Shuai##Zhongju Zhang,1
Walid Abdelmoez,aast.edu,AASTMT,Hany Ammar##Ali Mili##Katerina Goseva Popstojanova##Mohamed Kholief##Mohamed Hamdi##Vittorio Cortellessa##Nada Hany Sherief##Christopher P. Fuhrman P.Eng. PhD##Bojan Cukic##wael el-gammal##Tim Menzies##Essam Mahmoud Kosba##Lamiaa Mostafa Hassan##Raian Ali##Professor Keith Phalp##Muyassar Dalli Hamad##mahmoud el-borai##Ashraf Elsayed##Alaa Hamouda##Mohamed Magdy Gharib Farag,1
Nees Jan van Eck,cwts.leidenuniv.nl,Leiden University,Ludo Waltman,1
Sjaak Brinkkemper,uu.nl,Utrecht University,Slinger Jansen##Inge van de Weerd##Fabiano Dalpiaz##Johan Versendaal##Jan Martijn van der Werf##Frank Harmsen##Garm Lucassen##Rik Bos##Remko Helms##Marco Spruit##Ralph Foorthuis##Bjorn Regnell##Anthony Finkelstein##Motoshi Saeki##Erik Jagroep##J.Marjan van den Akker##Jolita Ralyte##Shuguang Hong##Brian Henderson-Sellers##Lex Bijlsma,1
Per-Ake Larson,uwaterloo.ca,University of Waterloo,nan,1
Ryan S. McGinnis,uvm.edu,University of Vermont,Reed Gurchiek##Stephen M. Cain##Rachel V Vitali##Roozbeh Ghaffari##Shyamal Patel##Scott G McLean##Ellen Waxler McGinnis##Ikaro Silva##Katherine Rosenblum##Jacob Sosnoff##Nestor Lopez-Duran##Jesus A. Pindado##Nikhil Mahadevan##Kirsten Seagers##Bruce Beynnon##Brett M Meyer##Robert Motl##Timothy W. Tourville##Alan R. Needle##Herman van Werkhoven,1
Weiyao Lan,xmu.edu.cn,Xiamen University,Ben M. Chen##Wang Dan##Jie Huang##Xiao Yu (喻骁)##Linying Xiang,1
Ansuman Banerjee,isical.ac.in,Indian Statistical Institute,Pallab Dasgupta##Soumi Chattopadhyay##Bhargab B. Bhattacharya##Himadri Sekhar Paul##Nilanjan Banerjee##Arijit Mukherjee##Sukanta Bhattacharjee##Tsung-Yi Ho##Swarnava Dey##Krishnendu Chakrabarty##Sasthi C. Ghosh##Prasenjit Basu##Abhik Roychoudhury##Aritra Hazra##Pubali Datta##Arpan Pal##Hung-Ming Chen##Koustuv Dasgupta##Arani Bhattacharya##Ramesh S.,1
Alejandro Mate,dlsi.ua.es,University of Alicante,nan,1
Owen Rambow,stonybrook.edu,Stony Brook University,Nizar Habash##Mona Diab##Marilyn Walker##Srinivas Bangalore##Ramy Eskander##Rebecca J. Passonneau##Vinodkumar Prabhakaran##Monica Rogati##Martha Stone Palmer##Alexis NASR##Ryan Roth##Bonnie Dorr##Lori Levin##Kathleen McKeown##Teruko Mitamura##Fei Xia##Mohamed Al-Badrashiny##Rajesh Bhatt##Eduard Hovy##Apoorv Agarwal,1
Christos Faloutsos,cs.cmu.edu,CMU,Jure Leskovec##Hanghang Tong##Michalis Faloutsos##Leman Akoglu##Evangelos E. Papalexakis##U Kang##Duen Horng Chau##Nikolaos Sidiropoulos##Jimeng Sun##Jia-Yu Pan##Agma J. M. Traina##Tina Eliassi-Rad##Timos Sellis##Rakesh Agrawal##Charalampos E. Tsourakakis##Ibrahim Kamel##Philip S. Yu##Brian Gallagher##Jason Hong##Erik Riedel,1
Zhu Han,uh.edu,University of Houston,Lingyang Song##Dusit (Tao) Niyato##HV Poor##Walid Saad##K. J. Ray Liu##Ping Wang##Choong Seon Hong##Husheng Li##Chunxiao Jiang (姜春晓)##Hongliang Zhang##Miao Pan##Dong In Kim##Tamer Başar##Merouane Debbah##Nguyen H. Tran##Ekram Hossain##Wei Chen##Yong Ren（任勇）##Yanru Zhang##Bingli Jiao,1
Claudio Sant'Anna,dcc.ufba.br,Federal University of Bahia,nan,1
Alexander Chatzigeorgiou,uom.gr,University of Macedonia,Apostolos Ampatzoglou##Paris Avgeriou##Nikolaos Tsantalis##Marios-Eleftherios Fokaefs##Christos K. Georgiadis,1
Jin Wu,connect.ust.hk,HKUST,Ming Liu##Chengxi Zhang (张承玺)##Ming-Zhe Dai | 戴明哲##Miaomiao Wang (王苗苗)##Bin Gao##Yi Jiang | 姜艺##Yilong Zhu##Yulong Huang##Rui (Ranger) FAN##Peide Cai##Yu Jiang##Changbin Yu##Huaiyang Huang##F.L. Lewis##Jianhao JIAO##Federico Thomas##Bowen Yi    衣博文##Soheil Sarabandi##Yu Lu（陆宇）##Zebo Zhou,1
Edson Luiz Folador,cbiotec.ufpb.br,Universidade Federal da Paraíba,Vasco Ariston de Carvalho Azevedo##Artur Luiz da Costa da Silva##Debmalya Barh##Siomar de Castro Soares##Rafaela Salgado Ferreira##Leandro Benevides##Antonio Mauro Rezende##Gabriel Renaud##Guilherme Oliveira,1
Abhinav Vishnu,amd.com,AMD,Dhabaleswar K. Panda##Pavan Balaji##Charles Siegel##Garrett B. Goh##Nathan Hodas##Jeff Daily##Adolfy Hoisie##Samee U. Khan##Albert Y. Zomaya##Joanna Kolodziej##Kevin J. Barker##Shuaiwen Leon Song##Nathan R. Tallent##Sundeep Narravula##Cheng-Zhong Xu IEEE Fellow##Lizhe Wang Prof. Dr.-ing FIEEE##Rajiv Ranjan##Sriram Krishnamoorthy##Abdul Hameed##Nasir Ghani,1
Peng Gao,vt.edu,Virginia Tech,Xusheng Xiao##Prateek Mittal##Sanjeev Kulkarni##kangkook Jee##Zhuotao Liu##Dawn Song##Haoyu WANG (王浩宇)##Ding Li##Neil Zhenqiang Gong##Kurt Thomas##Zhenyu Wu##Chung Hwan Kim##Xiaoyuan Liu##Joseph P. Near##Lun Wang##Binghui Wang##Matthew Wright##Yuan Yao##Xiaoyin Wang##Haoyuan Liu,1
Uwe Zdun,univie.ac.at,University of Vienna,Schahram Dustdar##Paris Avgeriou##Huy Tran##Gustaf Neumann##Olaf Zimmermann##Mark Strembeck##Carsten Hentrich##M Goedicke##Ioanna Lytra##Markus Völter##Srdjan Stevanetic##Christoph Ruhsam##Maximilian Wöhrer##Thanh Tran Thi Kim##Konstantinos Plakidas##Jan Mendling##Patrick Gaubatz##Rafael Capilla##Muhammad Atif Javed##Stefan Sobernig,1
Vik Pant,mail.utoronto.ca,University of Toronto,Eric Yu,1
Geraldo Wilson Fernandes,icb.ufmg.br,nan,Daniel Negreiros##Frederico de Siqueira Neves##Fernando A. O. Silveira##Soizig Le Stradic##Elise Buisson##Marco Antônio Alves Carneiro (orcid:0...##Arturo Sanchez-Azofeifa##peter price##TATIANA GARABINI CORNELISSEN##Mauricio Quesada##Marcilio Fagundes##Sérvio P Ribeiro##Newton P. U. Barbosa##Patricia Morellato##Yule Roberta Ferreira Nunes##Gerhard Overbeck##Bernardo Ranieri##Jarcilene Almeida Cortez##Isaias R.M.S.##Aldicir Scariot,1
Luis Javier Mena Camare,upsin.edu.mx,nan,Gladys Maestre##VG. Félix##Jesus D. Melgarejo MD##Rafael Martinez-Pelaez##Jesus A. Gonzalez##Alberto Manuel Ochoa Brust##José Boggia##Nestor V Queipo##Alberto Ochoa Zezzatti##Olac Fuentes##B. M. Rodríguez-Lara,1
Brian K. Lamb,wsu.edu,nan,nan,1
Chatschik Bisdikian,us.ibm.com,nan,nan,1
